,title_name,match_id,match_id_platform,platform_name,program_type,target,pred_day,prediction,smape,mae,fold
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,-4,7.9977353233197785,0.14832320872845908,1.2812708689847927,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,-3,8.027785760760134,0.1445929938879135,1.2512204315444375,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,-3,8.027785760760134,0.1445929938879135,1.2512204315444375,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,-2,8.044209325522557,0.1425597765624169,1.2347968667820144,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,-2,8.044209325522557,0.1425597765624169,1.2347968667820144,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,-1,8.05859168268486,0.14078242192711551,1.2204145096197117,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,-1,8.05859168268486,0.14078242192711551,1.2204145096197117,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,0,8.084190651834144,0.13762621609323758,1.1948155404704277,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,0,8.084190651834144,0.13762621609323758,1.1948155404704277,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,1,13.328722802210955,0.3582594793920978,4.049716609906383,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,1,13.198313253235769,0.3487343827120646,3.9193070609311977,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,2,14.146527824353234,0.41557401667662186,4.867521632048662,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,2,14.146527824353234,0.41557401667662186,4.867521632048662,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,3,15.62871662590769,0.5098587678967006,6.34971043360312,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,3,15.683675749761424,0.5131395394389887,6.404669557456852,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,4,12.971705892518326,0.33191744031711484,3.6926997002137547,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,4,12.971705892518326,0.33191744031711484,3.6926997002137547,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,5,13.71622947039546,0.385925445007584,4.4372232780908885,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,5,13.521410397789557,0.3721339203361873,4.242404205484986,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,6,14.757130825534867,0.4558240476965557,5.478124633230296,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,6,14.607081796467929,0.4461237525933744,5.328075604163358,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,7,13.070863995615833,0.3393181053338444,3.7918578033112613,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,7,12.882086848189015,0.32517174575286145,3.603080655884444,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,8,11.478542494683323,0.2119264018643546,2.1995363023787515,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,8,11.31870140157639,0.1980507005427885,2.0396952092718195,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,9,11.82817460035539,0.24154513415048715,2.549168408050818,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,9,11.574053606408906,0.22011613031924718,2.295047414104335,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,10,11.659792028989356,0.22740424846958218,2.380785836684785,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,10,11.226252829610361,0.18992655837457859,1.9472466373057902,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,11,12.307707651853745,0.2806079222075559,3.0287014595491737,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,11,12.307707651853745,0.2806079222075559,3.0287014595491737,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,12,11.694328464178627,0.23032315189110286,2.4153222718740555,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,12,11.695209997026657,0.23039753027349025,2.4162038047220857,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,13,12.825750913647445,0.3209032973619839,3.5467447213428738,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,13,12.825750913647445,0.3209032973619839,3.5467447213428738,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,14,8.97597863787955,0.03319943097668027,0.3030275544250216,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,14,8.97597863787955,0.03319943097668027,0.3030275544250216,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,15,9.03963404296801,0.026134270476653478,0.23937214933656037,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,15,9.03963404296801,0.026134270476653478,0.23937214933656037,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,16,9.08789089896275,0.02081084163450658,0.19111529334182187,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,16,9.08789089896275,0.02081084163450658,0.19111529334182187,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,17,9.187992418496561,0.009856910234972021,0.0910137738080099,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,17,9.187992418496561,0.009856910234972021,0.0910137738080099,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,18,9.254045613481894,0.002693628559855825,0.024960578822676993,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,18,9.254045613481894,0.002693628559855825,0.024960578822676993,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,19,9.29319544237367,0.0015280094787042955,0.01418925006909788,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,19,9.29319544237367,0.0015280094787042955,0.01418925006909788,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,20,9.302696396451635,0.0025498421400199202,0.02369020414706391,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,20,9.302696396451635,0.0025498421400199202,0.02369020414706391,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,21,9.146621342321474,0.014369643555891416,0.1323848499830973,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,21,9.146621342321474,0.014369643555891416,0.1323848499830973,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,22,9.17847039646017,0.010893774710850566,0.10053579584440087,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,22,9.17847039646017,0.010893774710850566,0.10053579584440087,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,23,9.220849300136935,0.006287280697019204,0.05815689216763609,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,23,9.220849300136935,0.006287280697019204,0.05815689216763609,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,24,9.297204229597583,0.001959284146733718,0.018198037293011282,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,24,9.297204229597583,0.001959284146733718,0.018198037293011282,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,25,9.267315539979853,0.0012606976729372696,0.011690652324718442,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,25,9.267315539979853,0.0012606976729372696,0.011690652324718442,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,26,9.281663031168701,0.0002862869686584474,0.002656838864130151,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,26,9.281663031168701,0.0002862869686584474,0.002656838864130151,4.0
4162,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,27,9.28216458481044,0.00034032255225654507,0.00315839250586869,4.0
4163,Titans S3,GX3Uw2AN9CaHCwwEAAALT-3,1-GX3Uw2AN9CaHCwwEAAALT-3,1,1,9.279006192304571,27,9.28216458481044,0.00034032255225654507,0.00315839250586869,4.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-27,1.2270675554073023,0.22384586427958833,0.30929072195435436,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-26,1.0309814756420939,0.39369686160803546,0.5053768017195628,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-25,1.0269718960316803,0.39744109956436136,0.5093863813299764,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-24,1.0280868765135822,0.39639872982271,0.5082714008480744,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-23,1.0280614747471777,0.3964224672630012,0.508296802614479,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-22,1.0284284648294113,0.39607956808005546,0.5079298125322453,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-21,1.0255195126242493,0.39880026028893256,0.5108387647374073,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-20,1.0258828588440225,0.39846009128834525,0.5104754185176341,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-19,1.0087595077682783,0.41459674100422284,0.5275987695933784,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-18,1.0125707696941655,0.4109863381819118,0.5237875076674912,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-17,1.0059553758654072,0.417260003165217,0.5304029014962495,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-16,1.0082994845233935,0.41503325181700185,0.5280587928382632,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-15,1.0029459795490292,0.42012476162393875,0.5334122978126274,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-14,1.0002933548453032,0.4226555319698839,0.5360649225163534,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-13,1.0000506309271713,0.4228873701569688,0.5363076464344854,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-12,1.000080110917937,0.4228592099234585,0.5362781664437197,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-11,0.9998622998488318,0.4230672854984091,0.5364959775128249,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-10,0.9978737213986204,0.4249686344631888,0.5384845559630362,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-9,1.0008781190861689,0.4220971755136172,0.5354801582754878,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-8,0.9999943437461902,0.42294113929725546,0.5363639336154664,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-7,0.9980223905538479,0.42482638352081736,0.5383358868078088,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-6,0.9979204462207358,0.424923925005217,0.5384378311409208,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-5,0.9977755124797802,0.4250626127483001,0.5385827648818764,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-4,0.9975870282064365,0.42524299792211284,0.5387712491552201,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-3,0.9951432721704903,0.4275841784818893,0.5412150051911664,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-2,0.9950042795303706,0.4277174728348302,0.541353997831286,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,-1,0.9948899160216718,0.4278271587554162,0.5414683613399849,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,0,0.9946903419929922,0.4280185937374649,0.5416679353686644,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.536358277361657,1,0.7868121936549095,0.6452785906655945,0.7495460837067476,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.536358277361657,2,0.9895614148079993,0.43294873091074626,0.5467968625536578,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.536358277361657,3,0.9365069127562443,0.4851468385761967,0.5998513646054128,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.536358277361657,4,0.966221344608603,0.45563939524464764,0.5701369327530541,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.536358277361657,5,0.8476318270814368,0.5777930445236545,0.6887264502802203,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.536358277361657,6,0.9434347038645615,0.47820409041072787,0.5929235734970956,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.536358277361657,7,0.905952534155032,0.5162371146489251,0.6304057432066251,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.536358277361657,8,0.874638296089692,0.5489182262293396,0.6617199812719651,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.536358277361657,9,0.8930217913286602,0.529630167238361,0.6433364860329969,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.536358277361657,10,1.0437081280789555,0.3818895112496679,0.49265014928270157,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.536358277361657,11,0.9376982388035268,0.48395017223459413,0.5986600385581303,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.536358277361657,12,1.0070822683488876,0.41618901602035213,0.5292760090127695,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.536358277361657,13,1.1587389714223852,0.2802268497803883,0.37761930593927184,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,14,1.401886065998555,0.09153235445988646,0.1344722113631016,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,15,1.4415288093021195,0.06368909585875382,0.09482946805953718,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,16,1.4396052211660746,0.06502301271063823,0.09675305619558205,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,17,1.368588117344526,0.11550654450826763,0.16777016001713063,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,18,1.4357553232549238,0.06769791981427775,0.10060295410673281,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,19,1.415531852305186,0.08186376846627914,0.12082642505647057,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,20,1.439746453715055,0.06492501600348509,0.09661182364660159,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,21,1.4818854047372496,0.036095742002200594,0.05447287262440703,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,22,1.507146685997397,0.019196020191154496,0.02921159136425966,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,23,1.5088214546390466,0.01808551556628033,0.027536822722610044,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,24,1.5643238767656078,0.018038352861628613,0.027965599403951158,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,25,1.5703332273599844,0.021872110537329893,0.03397494999832773,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,26,1.5593469721252962,0.014851991976593641,0.022988694763639517,1.0
4583,Won't You Be My Neighbor?,GXBkCpwcJPYa1vAEAAANN,1-GXBkCpwcJPYa1vAEAAANN,1,0,1.5363582773616566,27,1.5255762673004867,0.007042613030357684,0.010782010061169967,1.0
4584,Collateral,GXBkP0wqeukS7iQEAAAI4,1-GXBkP0wqeukS7iQEAAAI4,1,0,2.095610601379939,-27,1.8378418786319344,0.131064871919961,0.25776872274800455,4.0
4584,Collateral,GXBkP0wqeukS7iQEAAAI4,1-GXBkP0wqeukS7iQEAAAI4,1,0,2.095610601379939,-26,1.7784313636152216,0.16374589673042614,0.31717923776471735,4.0
4584,Collateral,GXBkP0wqeukS7iQEAAAI4,1-GXBkP0wqeukS7iQEAAAI4,1,0,2.095610601379939,-25,1.7742353954519063,0.1660919872217836,0.3213752059280326,4.0
4584,Collateral,GXBkP0wqeukS7iQEAAAI4,1-GXBkP0wqeukS7iQEAAAI4,1,0,2.095610601379939,-24,1.772477969418865,0.1670761287114702,0.3231326319610739,4.0
4584,Collateral,GXBkP0wqeukS7iQEAAAI4,1-GXBkP0wqeukS7iQEAAAI4,1,0,2.095610601379939,-23,1.765990421536963,0.17071684924818759,0.32962017984297587,4.0
4584,Collateral,GXBkP0wqeukS7iQEAAAI4,1-GXBkP0wqeukS7iQEAAAI4,1,0,2.095610601379939,-22,1.7643221728176546,0.17165502507030211,0.33128842856228435,4.0
4584,Collateral,GXBkP0wqeukS7iQEAAAI4,1-GXBkP0wqeukS7iQEAAAI4,1,0,2.095610601379939,-21,1.7602741990491944,0.17393486563365376,0.3353364023307446,4.0
4584,Collateral,GXBkP0wqeukS7iQEAAAI4,1-GXBkP0wqeukS7iQEAAAI4,1,0,2.095610601379939,-20,1.7607157226183618,0.17368596463296848,0.3348948787615771,4.0
4584,Collateral,GXBkP0wqeukS7iQEAAAI4,1-GXBkP0wqeukS7iQEAAAI4,1,0,2.095610601379939,-19,1.7388839495385868,0.18606189008973859,0.3567266518413521,4.0
4584,Collateral,GXBkP0wqeukS7iQEAAAI4,1-GXBkP0wqeukS7iQEAAAI4,1,0,2.095610601379939,-18,1.7428045457761359,0.18382902426028674,0.35280605560380307,4.0
4584,Collateral,GXBkP0wqeukS7iQEAAAI4,1-GXBkP0wqeukS7iQEAAAI4,1,0,2.095610601379939,-17,1.7380865640598928,0.18651657754455322,0.3575240373200461,4.0
4584,Collateral,GXBkP0wqeukS7iQEAAAI4,1-GXBkP0wqeukS7iQEAAAI4,1,0,2.095610601379939,-16,1.7402738457264797,0.18526979138879215,0.35533675565345924,4.0
4584,Collateral,GXBkP0wqeukS7iQEAAAI4,1-GXBkP0wqeukS7iQEAAAI4,1,0,2.095610601379939,-15,1.737352936990714,0.1869350755898482,0.358257664389225,4.0
4584,Collateral,GXBkP0wqeukS7iQEAAAI4,1-GXBkP0wqeukS7iQEAAAI4,1,0,2.095610601379939,-14,1.7361717588847174,0.1876092161301121,0.3594388424952215,4.0
4584,Collateral,GXBkP0wqeukS7iQEAAAI4,1-GXBkP0wqeukS7iQEAAAI4,1,0,2.095610601379939,-13,1.7355604777238192,0.1879582593530894,0.36005012365611977,4.0
4584,Collateral,GXBkP0wqeukS7iQEAAAI4,1-GXBkP0wqeukS7iQEAAAI4,1,0,2.095610601379939,-12,1.7332947569687889,0.18925296422965343,0.36231584441115006,4.0
