,title_name,match_id,match_id_platform,platform_name,program_type,pred_day,prediction
8062,Showtime,GYBxy1AI-uA_CRQEAAAAF,1-GYBxy1AI-uA_CRQEAAAAF,1,0,-5,1.2426342171181508
8062,Showtime,GYBxy1AI-uA_CRQEAAAAF,1-GYBxy1AI-uA_CRQEAAAAF,1,0,-4,1.2423113761515776
8062,Showtime,GYBxy1AI-uA_CRQEAAAAF,1-GYBxy1AI-uA_CRQEAAAAF,1,0,-3,1.2403824871724103
8062,Showtime,GYBxy1AI-uA_CRQEAAAAF,1-GYBxy1AI-uA_CRQEAAAAF,1,0,-2,1.2400785041727937
8062,Showtime,GYBxy1AI-uA_CRQEAAAAF,1-GYBxy1AI-uA_CRQEAAAAF,1,0,-1,1.2398268000625403
8062,Showtime,GYBxy1AI-uA_CRQEAAAAF,1-GYBxy1AI-uA_CRQEAAAAF,1,0,0,1.2393665192810135
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-27,1.7621463765462977
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-26,1.633897244887649
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-25,1.62970511706581
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-24,1.6278428346571396
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-23,1.6210099575005938
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-22,1.6201645933865447
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-21,1.6169335316285611
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-20,1.6168740364630234
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-19,1.5994195770101285
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-18,1.6019223391283655
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-17,1.5970497951126834
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-16,1.5983866891365939
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-15,1.5952266343007504
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-14,1.5939000541609432
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-13,1.5934425922087232
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-12,1.5911984488283006
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-11,1.5907931863717968
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-10,1.5899709248084584
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-9,1.5900097587785162
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-8,1.5889763096033893
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-7,1.5782250507209588
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-6,1.5773841132649458
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-5,1.5768218007611257
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-4,1.576133735131654
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-3,1.573751548764296
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-2,1.5729804321520824
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,-1,1.572301759761343
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,0,1.5710758422940352
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,1,0.7896466268246086
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,2,0.8871992456519886
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,3,1.3737676889035586
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,4,0.4642354489911432
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,5,0.09712741907145764
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,6,0.0013277204552828456
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,7,7.356870935970835e-11
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,8,1.387778207261428e-10
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,9,1.229549041762488e-10
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,10,1.2710214877122219e-10
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,11,1.089449885555631e-10
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,12,1.2412939801184377e-10
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,13,6.310265097891573e-11
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,14,0.0
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,15,0.0
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,16,0.0
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,17,0.0
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,18,0.0
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,19,0.0
8911,Shrek the Third,GYROi0AA8XoobiwEAAAAC,1-GYROi0AA8XoobiwEAAAAC,1,0,20,0.0
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-27,1.5877904832009335
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-26,1.3986511245035045
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-25,1.394539784223288
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-24,1.3929619288284028
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-23,1.3852364858376034
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-22,1.3853229156797524
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-21,1.3825250360218169
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-20,1.3824162569101337
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-19,1.3661008941915955
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-18,1.3682780712463503
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-17,1.3633792950871655
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-16,1.3645274965337049
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-15,1.360779908459873
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-14,1.35926274205091
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-13,1.3589497479164991
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-12,1.3570454897704765
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-11,1.3567729890077649
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-10,1.3564974921647384
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-9,1.3565214860934076
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-8,1.3554955575187688
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-7,1.3434226069499244
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-6,1.342567711025349
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-5,1.3421964924367051
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-4,1.3417648425250344
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-3,1.3397009056818137
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-2,1.339257752684195
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,-1,1.3388788447651387
3754,Solaris,GWSL-DwtrYK6-wgEAAABQ,1-GWSL-DwtrYK6-wgEAAABQ,1,0,0,1.338190462958216
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-27,1.5022985719015196
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-26,1.2833029130295945
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-25,1.2792311852982285
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-24,1.2777927929783623
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-23,1.2696296982531332
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-22,1.2701730145516206
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-21,1.2675875370383052
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-20,1.2674545925332334
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-19,1.2516977630257393
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-18,1.2537152959822446
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-17,1.2488036574182262
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-16,1.2498593372483306
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-15,1.2458236640487041
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-14,1.244213047489563
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-13,1.2439708902487527
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-12,1.2422332880026468
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-11,1.2420258842706797
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-10,1.2420184825294207
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-9,1.2420351999417796
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-8,1.2410129589425787
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-7,1.2282919433943889
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-6,1.2274302032150355
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-5,1.2271526836906004
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-4,1.2268467620774202
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-3,1.2249388724980257
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-2,1.2246565298734335
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,-1,1.2244246054439054
9538,Something New,GYVt7bwLYIsNwYgEAAAAH,1-GYVt7bwLYIsNwYgEAAAAH,1,0,0,1.2239997934545317
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-27,1.4915872883511838
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-26,1.268850932937735
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-25,1.2647841682635343
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-24,1.263363249275573
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-23,1.2551453211543833
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-22,1.2557458807675856
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-21,1.2531870151238973
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-20,1.2530510429361272
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-19,1.2373641920676037
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-18,1.2393617232113359
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-17,1.2344484731163172
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-16,1.2354925609109515
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-15,1.2314207935192303
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-14,1.2297984685886052
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-13,1.229565186503838
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-12,1.2278484645792989
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-11,1.2276492168558244
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-10,1.227675404756087
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-9,1.2276912104935476
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-8,1.2266694315107585
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-7,1.2138672198862706
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-6,1.2130046221900774
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-5,1.2127388422235716
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-4,1.2124486731118262
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-3,1.2105603346977363
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-2,1.2102981400085122
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,-1,1.2100846311437976
9560,Spark: A Space Tail,GYVuAmgYTxMNwYgEAAABQ,1-GYVuAmgYTxMNwYgEAAABQ,1,0,0,1.20969284182298
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-27,1.5054722855461478
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-26,1.2875849812049602
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-25,1.2835117829381382
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-24,1.2820682133347447
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-23,1.2739213655416521
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-22,1.2744477208580016
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-21,1.2718543583462774
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-20,1.2717223109323759
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-19,1.255944747013335
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-18,1.257968206432885
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-17,1.2530570453595322
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-16,1.2541161598668122
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-15,1.2500911812426216
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-14,1.248484033830587
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-13,1.248239246913913
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-12,1.2464954579058607
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-11,1.2462856375787847
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-10,1.2462682833511494
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-9,1.2462852708894032
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-8,1.2452628929964509
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-7,1.232565935544942
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-6,1.2317044494446523
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-5,1.2314234515326836
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-4,1.2311128625116707
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-3,1.2291991799944073
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-2,1.2289108676111882
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,-1,1.228673486718012
9552,Still Waiting...,GYVt_WQMCfi-ghgEAAAA8,1-GYVt_WQMCfi-ghgEAAAA8,1,0,0,1.2282388902342511
3902,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-27,7.873445068334149
3903,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-27,7.873445068334149
3902,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-26,9.802069178214158
3903,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-26,9.802069178214158
3902,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-25,9.851396516191679
3903,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-25,9.851396516191679
3902,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-24,9.83048636393088
3903,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-24,9.83048636393088
3902,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-23,9.805197655570092
3903,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-23,9.805197655570092
3902,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-22,9.845831445279172
3903,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-22,9.845831445279172
3902,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-21,9.86372251691236
3903,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-21,9.86372251691236
3902,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-20,9.864861320786314
3903,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-20,9.864861320786314
3902,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-19,9.714096823935243
3903,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-19,9.714096823935243
3902,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-18,9.740217739424946
3903,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-18,9.740217739424946
3902,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-17,9.803203961105687
3903,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-17,9.803203961105687
3902,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-16,9.818261002815664
3903,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-16,9.818261002815664
3902,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-15,9.791421578520003
3903,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-15,9.791421578520003
3902,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-14,9.808704949749426
3903,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-14,9.808704949749426
3902,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-13,9.817265297019848
3903,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-13,9.817265297019848
3902,Succession S3,GWukCJAq-nIuHwwEAAAB4-3,1-GWukCJAq-nIuHwwEAAAB4-3,1,1,-12,9.868542669388345
